Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
3833287,1427821,2565,207886,Kingman homebrew :),207888,Stellaaaaaa,10735154,5595529,207886,207888,2012-07-10 17:19:29 UTC,2012-07-10 17:19:29 UTC,2.997,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833288,1427821,2565,207869,"Bear Republic ""Racer 5"" IPA",207881,A porter of any sort,10734911,5595532,207881,207869,2012-07-10 17:19:33 UTC,2012-07-10 17:19:33 UTC,2.705,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833289,1427821,2565,207886,Kingman homebrew :),207876,PBR,10735123,5595534,207876,207886,2012-07-10 17:19:37 UTC,2012-07-10 17:19:37 UTC,3.795,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833291,1427821,2565,207880,A stout of any sort,207888,Stellaaaaaa,10735155,5595535,207880,207888,2012-07-10 17:19:41 UTC,2012-07-10 17:19:41 UTC,3.005,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833295,1427821,2565,207877,"Stone ""Ruination"" IPA",207887,Everclear.,10735156,5595537,207877,207887,2012-07-10 17:19:54 UTC,2012-07-10 17:19:54 UTC,12.138,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833297,1427821,2565,207877,"Stone ""Ruination"" IPA",207886,Kingman homebrew :),10735119,5595543,207886,207877,2012-07-10 17:19:58 UTC,2012-07-10 17:19:58 UTC,2.358,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833298,1427821,2565,207870,"New Belgium ""Mothership""",207882,Something dark and chocolatey,10734920,5595546,207870,207882,2012-07-10 17:20:00 UTC,2012-07-10 17:20:00 UTC,1.532,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833301,1427821,2565,207878,An IPA of any sort,207883,Something with a high alcohol content,10735065,5595547,207883,207878,2012-07-10 17:20:04 UTC,2012-07-10 17:20:04 UTC,3.359,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833303,1427821,2565,207875,Guinness,207888,Stellaaaaaa,10735157,5595550,207875,207888,2012-07-10 17:20:11 UTC,2012-07-10 17:20:11 UTC,6.269,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833304,1427821,2565,207885,An ale of any sort,207869,"Bear Republic ""Racer 5"" IPA",10735035,5595552,207869,207885,2012-07-10 17:20:14 UTC,2012-07-10 17:20:14 UTC,2.217,"",TRUE,0cdd2260af00904baedc94baa0050fd6,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",DIRECT_VISIT,FALSE,NA
3833399,1427820,2565,207870,"New Belgium ""Mothership""",207873,"Sierra Nevada ""Summerfest""",10734722,5595502,207870,207873,2012-07-10 17:24:27 UTC,2012-07-10 17:24:27 UTC,366.771,"",TRUE,f933c71f15dfb64842fd9832e3734ad4,kingmanbeer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.68 Safari/534.24",DIRECT_VISIT,FALSE,NA
3833429,1427832,2565,207880,A stout of any sort,207882,Something dark and chocolatey,10735033,5595680,207880,207882,2012-07-10 17:26:07 UTC,2012-07-10 17:26:07 UTC,16.754,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833432,1427832,2565,207869,"Bear Republic ""Racer 5"" IPA",207887,Everclear.,10735158,5595688,207869,207887,2012-07-10 17:26:14 UTC,2012-07-10 17:26:14 UTC,6.506,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833434,1427832,2565,207876,PBR,207879,Blue Moon,10735054,5595691,207876,207879,2012-07-10 17:26:19 UTC,2012-07-10 17:26:19 UTC,3.619,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833437,1427832,2565,207886,Kingman homebrew :),207875,Guinness,10735113,5595693,207886,207875,2012-07-10 17:26:23 UTC,2012-07-10 17:26:23 UTC,3.768,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833439,1427832,2565,207868,Sierra Nevada Pale Ale,207875,Guinness,10734806,5595696,207875,207868,2012-07-10 17:26:27 UTC,2012-07-10 17:26:27 UTC,2.807,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833441,1427832,2565,207869,"Bear Republic ""Racer 5"" IPA",207882,Something dark and chocolatey,10734970,5595698,207882,207869,2012-07-10 17:26:30 UTC,2012-07-10 17:26:30 UTC,2.212,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833442,1427832,2565,207872,"New Belgium ""1554""",207875,Guinness,10734734,5595700,207872,207875,2012-07-10 17:26:34 UTC,2012-07-10 17:26:34 UTC,2.129,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833443,1427832,2565,207886,Kingman homebrew :),207882,Something dark and chocolatey,10735134,5595701,207882,207886,2012-07-10 17:26:38 UTC,2012-07-10 17:26:38 UTC,3.339,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833446,1427832,2565,207870,"New Belgium ""Mothership""",207879,Blue Moon,10735036,5595702,207879,207870,2012-07-10 17:26:41 UTC,2012-07-10 17:26:41 UTC,2.411,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833448,1427832,2565,207888,Stellaaaaaa,207881,A porter of any sort,10735159,5595706,207881,207888,2012-07-10 17:26:45 UTC,2012-07-10 17:26:45 UTC,2.44,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833452,1427832,2565,207871,"New Belgium ""Fat Tire""",207883,Something with a high alcohol content,10735005,5595708,207871,207883,2012-07-10 17:26:49 UTC,2012-07-10 17:26:49 UTC,3.183,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833454,1427832,2565,207873,"Sierra Nevada ""Summerfest""",207886,Kingman homebrew :),10735136,5595712,207873,207886,2012-07-10 17:26:53 UTC,2012-07-10 17:26:53 UTC,3.248,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833456,1427832,2565,207877,"Stone ""Ruination"" IPA",207878,An IPA of any sort,10734863,5595714,207877,207878,2012-07-10 17:26:57 UTC,2012-07-10 17:26:57 UTC,3.3,"",TRUE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833461,1427832,2565,207887,Everclear.,207881,A porter of any sort,10735160,5595721,207887,207881,2012-07-10 17:27:13 UTC,2012-07-10 17:27:13 UTC,2.512,"",FALSE,66c5efe2df6c573bdca5a3da6061a40e,kingmanbeer,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID BIONIC Build/5.5.1_84_DBN-62_MR-11) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",DIRECT_VISIT,FALSE,NA
3833509,1427837,2565,207871,"New Belgium ""Fat Tire""",207877,"Stone ""Ruination"" IPA",10734778,5595771,207871,207877,2012-07-10 17:29:58 UTC,2012-07-10 17:29:58 UTC,24.46,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833510,1427837,2565,207888,Stellaaaaaa,207878,An IPA of any sort,10735161,5595776,207878,207888,2012-07-10 17:30:06 UTC,2012-07-10 17:30:06 UTC,6.663,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833512,1427837,2565,207882,Something dark and chocolatey,207875,Guinness,10735009,5595778,207875,207882,2012-07-10 17:30:11 UTC,2012-07-10 17:30:11 UTC,3.802,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833513,1427837,2565,207888,Stellaaaaaa,207877,"Stone ""Ruination"" IPA",10735162,5595782,207888,207877,2012-07-10 17:30:29 UTC,2012-07-10 17:30:29 UTC,4.356,"",FALSE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833514,1427837,2565,207881,A porter of any sort,207875,Guinness,10735057,5595783,207875,207881,2012-07-10 17:30:35 UTC,2012-07-10 17:30:35 UTC,3.199,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833515,1427837,2565,207881,A porter of any sort,207875,Guinness,10734941,5595784,207881,207875,2012-07-10 17:30:40 UTC,2012-07-10 17:30:40 UTC,2.855,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833516,1427837,2565,207870,"New Belgium ""Mothership""",207879,Blue Moon,10735036,5595785,207879,207870,2012-07-10 17:30:44 UTC,2012-07-10 17:30:44 UTC,2.423,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833517,1427837,2565,207873,"Sierra Nevada ""Summerfest""",207885,An ale of any sort,10735016,5595788,207885,207873,2012-07-10 17:31:00 UTC,2012-07-10 17:31:00 UTC,8.03,"",FALSE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833519,1427837,2565,207884,Something local and microbrewey,207870,"New Belgium ""Mothership""",10734953,5595790,207884,207870,2012-07-10 17:31:07 UTC,2012-07-10 17:31:07 UTC,4.591,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833520,1427837,2565,207872,"New Belgium ""1554""",207871,"New Belgium ""Fat Tire""",10734767,5595793,207871,207872,2012-07-10 17:31:12 UTC,2012-07-10 17:31:12 UTC,4.681,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833521,1427837,2565,207870,"New Belgium ""Mothership""",207880,A stout of any sort,10734952,5595795,207870,207880,2012-07-10 17:31:17 UTC,2012-07-10 17:31:17 UTC,3.313,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833523,1427837,2565,207885,An ale of any sort,207881,A porter of any sort,10734998,5595796,207881,207885,2012-07-10 17:31:23 UTC,2012-07-10 17:31:23 UTC,4.951,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833525,1427837,2565,207871,"New Belgium ""Fat Tire""",207874,"Stone ""Arrogant Bastard"" Ale",10734760,5595798,207874,207871,2012-07-10 17:31:27 UTC,2012-07-10 17:31:27 UTC,2.928,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833526,1427837,2565,207871,"New Belgium ""Fat Tire""",207886,Kingman homebrew :),10735143,5595800,207886,207871,2012-07-10 17:31:33 UTC,2012-07-10 17:31:33 UTC,4.23,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833527,1427837,2565,207888,Stellaaaaaa,207874,"Stone ""Arrogant Bastard"" Ale",10735164,5595801,207874,207888,2012-07-10 17:31:36 UTC,2012-07-10 17:31:36 UTC,1.943,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
3833528,1427837,2565,207872,"New Belgium ""1554""",207884,Something local and microbrewey,10735008,5595803,207872,207884,2012-07-10 17:31:39 UTC,2012-07-10 17:31:39 UTC,1.792,"",TRUE,30b7051a71c04de302ca70134f9b3b92,kingmanbeer,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.47 Safari/536.11",DIRECT_VISIT,FALSE,NA
